id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
80,1250,153.0,310621,310797,100,-206,365,268,287273.0,143.0,1394,Não,Sim,-154.0,8.241.716.794.067.510,1.621,676,2.273,287,1.096,6.567,36.524.204.438.642.800,6.133.514.313.460.310,1.0,3.3581,1.6021,2.2455,7.727,-161,1.0,113,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
81,63,82.0,287835,287869,100,400,49,42,35427.0,101.0,1356,Sim,não,70.0,667.791.532.788.509,929,3.808,5.588,14,3.878,8.095,11.071.337.714.535.200,10.713.377.145.352.300,1.0,2.6021,1.2787,1.5315,4.412,-3.081,9.082,78,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
82,39,-186.0,409491,409539,100,3920,-229,88,407163.0,125.0,1360,Não,Sim,40.0,8.755.897.736.055.720,573,3.995,3.529,0.1,8.193,5.454,4.433.682.134.224.540,14.433.682.134.224.500,0.0,3.5933,2.1335,1.6812,-6.471,-1.885,1.0,45,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
83,449,549.0,2212600,2212608,100,368,110,35,43968.0,133.0,1356,não,sim,40.0,8.279.924.690.604.820,6.622,0.54,0.08,737,9.091,2.286,-1.554.810.654.820.940,-1.554.810.654.820.940,0.0,2.5659,2.0,9.031,-0.92,-666,965,111,0,FALSE,FALSE,FALSE,Não,FALSE,Sim
84,1111,1130.0,2527319,2527390,100,747,62,72,76627.0,127.0,1280,Sim,não,100.0,9.499.502.369.164.190,2.344,4.463,2.676,148,3.065,9.861,-24.254.808.086.795.600,-24.254.808.086.795.600,1.0,2.8733,1.2787,1.8513,7.324,-1.986,9.991,85,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
85,25,34.0,2588285,281513,100,891,36,155,76438.0,103.0,1353,Não,Sim,185.0,7.728.726.987.002.970,369,3.613,581,66,0.25,1.0,-15.052.711.307.536.000,-15.052.711.307.536.000,1.0,2.9499,9.542,2.1903,9.419,-3.298,9.993,70,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
86,145,197.0,1317364,1317395,100,508,112,59,65223.0,142.0,1362,não,sim,40.0,7.696.903.670.001.830,2.129,6.849,5.961,382,4.643,5.254,12.746.206.353.106.200,27.462.063.531.062.200,0.0,2.7059,1.716,1.4914,-4.038,31,9.998,120,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
87,21,-186.0,28588709,5367377,100,784,66,54,82565.0,133.0,1648,sim,Não,80.0,7.706.895.704.674.180,255,7.209,1.0,322,803,9.815,9.862.533.289.790.530,9.862.533.289.790.530,0.5,2.8943,1.7243,1.7243,0.0,-1.772,1.0,67,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
88,1357,1370.0,3378464,3378474,100,81,15,10,8996.0,133.0,1692,sim,Não,60.0,10.461.147.003.776.400,3.806,3.769,7.692,77,8.667,1.0,3.258.501.094.870.510,12.494.977.721.787.100,0.0,1.9085,1.1139,1.0,-2.308,-1.323,2.408,91,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
89,498,509.0,261713,261732,100,144,17,19,15785.0,132.0,1356,Não,Sim,40.0,86.334.967.040.864,7.345,311,5.789,81,6.471,1.0,1.539.802.299.340.060,1.539.802.299.340.060,1.0,2.1584,1.0414,1.2787,4.211,-1.436,3.494,88,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
90,929,939.0,1248676,1248687,100,88,13,11,9120.0,118.0,1656,sim,Não,80.0,934.467.483.919.824,8.659,0.2,9.091,6,7.692,1.0,3.031.052.302.315.920,5.221.231.699.085.430,1.0,1.9445,1.0,1.0414,909,-1.903,2.173,88,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
91,-11,-186.0,1814642,1814708,100,6525,278,134,674367.0,124.0,1358,não,sim,40.0,8.724.356.819.307.860,574,4.285,3.815,1.274,6.223,4.925,29.059.349.715.986.600,12.905.934.971.598.600,0.0,3.8146,2.238,1.8195,-6.185,-1.926,1.0,38,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
92,-11,1592.0,-20,1612870,100,193,25,30,18218.0,111.0,1654,sim,não,69.0,888.195.304.152.052,75,3.567,3.333,6,0.4,1.0,-3.649.666.372.268.150,-4.587.290.963.768.760,1.0,2.2856,1.0,1.4771,6.667,-2.625,4.963,78,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
93,-11,782.0,1292292,1292296,100,12,4,-194,1537.0,149.0,1360,0,Sim,-154.0,6.524.882.484.100.510,0.85,0.25,,29,1.0,1.0,21.420.456.623.617.000,3.916.006.587.812.240,0.5,1.0792,6.021,6.021,0.0,7,1.292,112,FALSE,FALSE,FALSE,TRUE,Não,FALSE,Não
94,121,159.0,473414,473430,100,-206,51,31,,135.0,1358,Não,sim,40.0,7.440.159.030.400.760,1.782,6.234,4.211,28,7.451,5.161,-11.763.244.593.964.700,8.823.675.540.603.520,0.0,2.3598,1.5798,1.2041,-5.789,-436,8.848,116,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
95,703,718.0,6078664,618148,100,112,23,-194,11154.0,111.0,-214,sim,não,70.0,7.378.679.453.464.810,941,5.333,9.375,111,6.522,9.412,-17.574.095.927.268.800,-1.809.110.290.381.020,1.0,2.0492,1.1761,1.2041,625,-222,3.977,966,FALSE,TRUE,FALSE,FALSE,não,FALSE,Não
96,669,684.0,491552,-166,100,-206,59,133,,134.0,1687,Não,sim,150.0,8.059.083.112.683.050,7.931,446,1.136,89,2.542,9.925,8.883.608.311.937.280,8.883.608.311.937.280,1.0,3.0402,1.1761,2.1206,8.864,-1.487,1.0,50,TRUE,FALSE,FALSE,FALSE,não,FALSE,Não
97,31,50.0,1647143,1647194,100,-206,72,55,46236.0,118.0,1354,Sim,não,70.0,7.896.499.283.241.360,458,5.408,3.726,14,2.639,9.273,-994.914.917.305.098,62.501.814.083.772,1.0,2.6484,1.2787,1.7076,6.274,-1.883,9.884,766,FALSE,TRUE,FALSE,FALSE,não,FALSE,Não
98,483,-186.0,5060301,5060316,100,206,41,21,25181.0,143.0,1632,sim,não,200.0,63.923.245.359.909.400,5.919,5.264,5.172,178,7.073,7.143,1.534.036.992.738.260,1.534.036.992.738.260,0.0,2.3139,1.4624,1.1761,-4.828,-45,7.079,104,0,FALSE,FALSE,FALSE,não,FALSE,Sim
99,297,302.0,1028213,1028219,100,16,-229,6,1990.0,132.0,1356,Não,sim,50.0,8.042.940.462.571.720,4.381,4.667,8.333,37,1.0,1.0,-7.037.614.001.254.400,-7.037.614.001.254.400,1.0,1.2041,699,7.782,1.667,-283,0.14,120,FALSE,0,FALSE,TRUE,não,FALSE,Não
100,539,547.0,-20,1294979,100,70,9,11,7964.0,133.0,1688,Sim,0,60.0,5.987.503.148.294.640,6.386,2.045,7.273,47,8.889,1.0,-42.461.122.261.512.400,-42.461.122.261.512.400,1.0,1.8451,9.031,1.0414,2.727,-1.112,1.934,94,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
101,911,920.0,3220667,344829,100,54,12,-194,4761.0,,-214,1,Não,300.0,8.776.470.912.131.320,6.451,0.4,0.9,66,0.75,9.091,-1.261.935.968.296.070,-1.261.935.968.296.070,1.0,1.7324,9.542,1.0,0.1,,1.954,723,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
102,484,82.0,313092,313218,100,2822,-229,127,275539.0,124.0,1360,não,Sim,-154.0,8.103.953.610.132.000,721,3.213,2.619,243,3.235,9.921,-10.281.435.495.803.000,-10.281.435.495.803.000,1.0,3.4506,1.5185,2.1004,7.381,-2.372,1.0,79,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
103,1123,1137.0,11066410,11066424,100,143,20,14,16288.0,127.0,1362,Não,sim,40.0,9.245.357.965.017.080,3.304,2.704,1.0,103,0.7,1.0,3.294.691.102.330.420,5.608.301.903.760.810,0.5,2.1553,1.1461,1.1461,0.0,-1.101,0.33,96,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
104,908,914.0,414919,414931,100,52,11,12,5249.0,118.0,1692,sim,Não,60.0,8.212.848.168.603.770,9.196,2.778,0.5,36,5.454,1.0,-4.838.571.349.980.270,-4.838.571.349.980.270,1.0,1.716,7.782,1.0792,0.5,-2.114,1.773,86,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
105,1417,1437.0,5948468,5948472,100,56,26,6,7143.0,140.0,1652,sim,Não,69.0,7.537.606.583.235.770,2.603,0.3,0.2,121,7.692,6.667,12.121.525.704.436.100,12.121.525.704.436.100,0.0,1.7482,1.301,6.021,-0.8,-35,1.852,116,FALSE,FALSE,FALSE,FALSE,Sim,FALSE,Não
106,1202,1216.0,289529,289543,100,-206,15,15,16692.0,134.0,1692,não,sim,60.0,6.423.765.401.491.130,5.627,301,1.0,83,9.333,9.333,-3.584.234.675.337.580,-4.491.225.208.948.980,0.5,2.1367,1.1461,1.1461,0.0,-481,0.33,109,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
107,550,567.0,4625112,4625136,100,-206,26,24,,126.0,1360,Não,sim,40.0,7.605.478.491.589.880,8.088,5.245,7.083,125,6.539,1.0,6.285.231.433.092.390,16.938.774.050.128.300,1.0,2.2878,1.2305,1.3802,2.917,-1.282,6.693,989,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
108,39,191.0,1565555,-166,100,13114,-229,381,1507625.0,141.0,1400,não,Sim,40.0,7.212.288.817.120.880,557,4.171,9.737,1.086,2.459,3.884,7.726.511.721.682.930,10.772.651.172.168.200,0.0,4.1177,2.1818,2.1703,-263,-1.019,1.0,33,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
109,1379,1396.0,2128940,2128956,100,126,33,22,16498.0,148.0,1666,Sim,não,100.0,8.371.550.765.476.060,3.241,5.368,9.412,102,5.152,7.273,-22.333.774.729.850.100,-22.333.774.729.850.100,0.0,2.1004,1.2305,1.2041,-588,229,4.498,116,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
110,405,416.0,634279,634288,100,71,15,10,8824.0,135.0,1358,Sim,Não,70.0,7.578.897.660.945.410,5.965,2.828,8.182,81,7.333,0.9,4.243.686.354.102.870,-5.756.313.645.897.120,0.0,1.8513,1.0414,9.542,-1.818,-291,2.051,113,FALSE,TRUE,FALSE,FALSE,não,FALSE,Não
111,347,364.0,1124976,1125024,100,390,51,50,46226.0,127.0,1372,Não,sim,40.0,8.604.914.888.275.510,5.058,5.221,3.542,124,3.333,0.96,-7.954.162.634.765.060,-7.954.162.634.765.060,1.0,2.5911,1.2305,1.6812,6.458,-74,9.685,110,0,FALSE,FALSE,FALSE,não,FALSE,Sim
112,995,1002.0,66318,66328,100,45,8,10,4552.0,118.0,1358,não,Sim,130.0,9.353.836.045.176.800,5.243,3.571,0.7,52,875,1.0,25.919.340.700.055.700,457.652.544.170.711,1.0,1.6532,8.451,1.0,0.3,-2.097,1.753,93,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
113,1073,,-20,433198,100,143,15,12,14669.0,127.0,1686,Sim,Não,70.0,6.585.917.602.733.640,7.094,2.056,0.8,89,1.0,1.0,7.389.726.337.455.850,7.389.726.337.455.850,0.0,2.1553,1.1761,1.0792,-0.2,-1.986,3.068,691,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
114,619,659.0,1292098,1292100,100,60,40,-194,7750.0,164.0,1690,sim,Não,70.0,7.997.392.473.465.790,7.325,0.25,0.05,237,1.0,0.5,-5.770.828.943.433.670,-5.770.828.943.433.670,0.0,1.7781,1.6021,301,-0.95,91,1.852,102,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
115,1292,1372.0,1506506,1506552,100,1973,134,80,240091.0,140.0,1658,sim,não,143.0,7.952.256.398.334.330,345,4.639,575,483,597,575,9.046.420.270.008.370,9.046.420.270.008.370,0.0,3.2951,1.9031,1.6628,-425,-493,1.0,105,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
116,1109,1144.0,401768,401951,100,4298,188,189,515942.0,148.0,1353,não,sim,70.0,8.314.225.030.675.980,3.089,329,1.913,259,1.862,9.682,-10.413.530.911.572.900,-10.413.530.911.572.900,1.0,3.6333,1.5441,2.2624,8.087,-622,1.0,6,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
117,779,,-20,1198188,100,198,21,18,18327.0,118.0,1353,não,Sim,50.0,8.686.652.657.043.980,8.234,3.149,1.0,126,8.095,9.444,-3.506.034.112.858.590,-3.506.034.112.858.590,0.5,2.2967,1.2305,1.2305,0.0,-2.769,4.779,54,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
118,-11,206.0,1721788,-166,100,12051,631,-194,1383987.0,140.0,1402,não,Sim,40.0,9.587.755.378.829.200,585,5.942,9.167,1.177,2.615,4.615,34.284.684.435.450.600,1.342.846.844.354.500,1.0,4.081,2.2175,2.2553,833,-1.028,1.0,33,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
119,145,171.0,233467,-166,100,-206,214,220,236010.0,135.0,1394,não,Sim,220.0,6.890.525.585.210.000,208,6.241,1.275,187,1.215,9.273,21.236.419.738.282.100,3.888.986.591.184.090,1.0,3.2997,1.415,2.3096,8.726,-753,1.0,104,0,FALSE,FALSE,FALSE,Não,FALSE,Sim
120,691,-186.0,664879,664883,100,55,19,6,7211.0,150.0,1694,Sim,Não,143.0,6.427.910.730.868.780,8.158,2.763,2.105,112,1.0,6.667,23.730.958.411.291.400,23.730.958.411.291.400,0.0,1.7404,1.2787,6.021,-7.895,243,1.812,114,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
121,19,33.0,-20,1143429,100,114,-229,15,13193.0,125.0,1373,Não,sim,40.0,8.188.511.548.663.320,277,3.736,9.286,102,875,8.667,-2.728.162.364.384.210,-2.728.162.364.384.210,0.0,2.0569,1.1461,1.1139,-714,-959,3.097,110,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
122,0,12.0,864919,865043,100,745,42,-194,55239.0,94.0,1687,sim,não,80.0,844.951.073.316.322,0.0,4.993,968,71,2.857,992,4.208.382.932.808.290,4.208.382.932.808.290,1.0,2.8722,1.0792,2.0934,9.032,-4.207,9.996,56,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
123,368,380.0,484193,-166,100,-206,17,-194,15501.0,,-214,Sim,Não,60.0,8.720.323.890.628.740,4.355,2.333,0.8,71,7.059,9.375,-24.958.781.567.427.200,-2.893.317.843.306.560,1.0,2.1399,1.0792,1.1761,0.2,-1.225,3.068,91,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
124,4713,588.0,1019477,1019497,100,1107,155,85,128883.0,126.0,1353,Não,Sim,-154.0,7.238.901.181.689.560,6.637,6.018,1.439,1.027,8.968,2.353,1.760.571.281.400.810,1.760.571.281.400.810,0.0,3.0442,2.143,1.301,-8.561,-904,1.0,107,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
125,1151,1163.0,6042280,6042292,100,110,14,12,11674.0,133.0,1648,Sim,Não,69.0,6.422.151.094.463.500,5.886,2.361,1.0,73,8.571,1.0,6.571.366.877.429.930,6.571.366.877.429.930,0.5,2.0414,1.0792,1.0792,0.0,-1.709,2.583,73,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
126,563,568.0,888672,888676,100,17,6,4,2157.0,141.0,1356,não,Sim,50.0,9.218.968.431.731.430,8.304,0.15,0.8,37,8.333,1.0,-2.971.608.975.392.060,-2.971.608.975.392.060,0.0,1.2305,699,6.021,-0.2,-87,1.322,728,FALSE,FALSE,FALSE,TRUE,não,FALSE,Não
127,39,182.0,65059,65121,100,4471,248,116,470165.0,135.0,1360,Não,Sim,40.0,8.512.474.017.821.880,573,4.957,4.336,1.051,5.766,5.345,-16.988.931.888.083.100,8.301.106.811.191.680,0.0,3.6504,2.1553,1.7924,-5.664,-1.785,1.0,39,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
128,1580,-186.0,3884411,3884461,100,340,30,-194,34655.0,116.0,1627,não,sim,40.0,7.621.302.242.345.730,455,0.32,0.2,61,3.333,1.0,29.895.409.526.292.300,29.895.409.526.292.300,1.0,2.5315,1.0,1.699,0.8,-2.037,7.889,88,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
129,210,224.0,1761692,1761703,100,61,-229,11,7309.0,132.0,1356,Sim,não,70.0,5.853.860.711.644.300,3.097,6.039,7.857,103,8.235,1.0,8.489.573.037.651.400,-15.104.269.623.485.900,0.0,1.7853,1.1461,1.0414,-2.143,-639,2.712,112,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
130,-11,1564.0,3375744,3375765,100,134,13,21,13356.0,111.0,1690,Não,sim,70.0,7.330.909.814.551.130,1.491,3.619,4.762,59,7.692,1.0,-4.651.990.293.198.390,-4.651.990.293.198.390,1.0,2.1271,1.0,1.3222,5.238,-2.213,3.509,89,TRUE,FALSE,FALSE,FALSE,não,FALSE,Não
131,1323,1333.0,68445,68506,100,330,48,61,33449.0,119.0,1353,Não,sim,120.0,8.695.388.867.519.160,296,459,1.639,74,2.083,1.0,-882.174.196.665.263,-12.180.848.356.705.000,1.0,2.5185,1.0,1.7853,8.361,-2.081,8.861,90,FALSE,FALSE,FALSE,FALSE,Sim,FALSE,Não
132,1589,1601.0,30365691,3051391,100,87,33,19,10070.0,,-214,não,sim,70.0,8.434.797.361.987.590,1.053,5.469,0.75,71,3.636,8.421,-31.869.111.411.783.100,-31.869.111.411.783.100,1.0,1.9395,1.0792,1.2041,0.25,-957,3.241,108,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
133,896,904.0,801872,801889,100,65,12,17,7974.0,135.0,1354,Não,Sim,40.0,6.621.694.826.575.310,6.647,5.221,4.706,59,6.667,1.0,14.207.772.919.055.400,14.207.772.919.055.400,1.0,1.8129,9.031,1.2305,5.294,-416,2.482,113,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
134,13380,-186.0,2094748,2094776,100,251,22,28,28050.0,140.0,1632,não,sim,-154.0,8.619.118.512.289.430,3.174,3.104,4.643,8,5.909,1.0,-2.758.272.702.701.400,-2.758.272.702.701.400,,2.3997,1.1139,1.4472,5.357,-1.269,6.015,1267,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
135,1329,1334.0,1682919,-166,100,89,16,28,10584.0,134.0,1356,não,sim,40.0,7.911.809.574.732.640,325,3.643,1.786,37,3.125,1.0,-1.835.041.230.472.130,-19.230.878.001.773.300,1.0,1.9494,699,1.4472,8.214,-709,2.532,110,FALSE,FALSE,FALSE,FALSE,Sim,FALSE,Não
136,41,187.0,-20,2112542,100,9349,659,387,1068391.0,140.0,1402,Não,Sim,40.0,9.267.072.721.172.680,585,6.119,8.849,1.041,2.216,4.264,-2.349.759.877.008.710,7.650.240.122.991.280,1.0,3.9708,2.1644,2.2175,1.151,-1.072,1.0,38,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
137,270,301.0,-20,1563499,100,329,61,37,41053.0,140.0,1362,não,Sim,40.0,7.302.065.929.236.070,3.965,5.176,7.097,228,5.082,5.946,-6.778.341.413.987.240,-2.240.951.450.946.490,0.0,2.5172,1.4914,1.3424,-2.903,-251,9.263,115,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
138,1203,1218.0,-20,75234,100,109,18,-194,11425.0,133.0,1684,sim,não,70.0,7.383.020.857.063.060,5.534,2.733,6.667,89,8.333,9.091,24.405.516.521.090.000,24.405.516.521.090.000,0.0,2.0374,1.1761,1.0,-3.333,,266,71,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
139,5445,667.0,483796,483808,100,67,23,13,7595.0,132.0,1360,Não,Sim,-154.0,8.115.095.954.034.250,9.515,7.208,0.6,147,8.696,9.231,-36.925.929.493.018.600,-36.925.929.493.018.600,,1.8261,1.301,1.0792,-0.4,-1.144,3.977,92,FALSE,FALSE,FALSE,TRUE,Não,FALSE,Não
140,1332,1347.0,70219,70241,100,221,-229,22,24230.0,124.0,1687,sim,Não,70.0,7.582.343.144.194.780,4.031,3.303,6.818,89,7.895,1.0,6.823.798.038.123.880,6.823.798.038.123.880,1.0,2.3444,1.1761,1.3424,3.182,-1.435,5.461,97,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
141,-11,1223.0,30289552,3998180,100,3432,-229,330,389429.0,,-214,N,sim,40.0,7.126.524.909.391.500,2.094,7.878,3.667,564,2.984,6.364,-17.300.836.132.226.100,5.170.818.668.203.610,1.0,3.5356,1.8865,2.3222,6.333,-1.135,1.0,92,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
142,15,32.0,1003575,1003594,100,132,18,20,14926.0,124.0,1387,Não,Sim,40.0,9.841.438.781.183.460,216,5.913,8.947,123,9.444,0.95,-4.822.449.703.683.680,-4.822.449.703.683.680,1.0,2.1206,1.2305,1.2787,1.053,-1.166,5.345,105,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
143,39,195.0,601086,601148,100,5786,202,106,600867.0,124.0,1358,Não,Sim,40.0,9.420.961.700.737.890,574,4.018,3.974,1.149,7.723,5.849,5.539.015.755.969.120,10.553.901.575.596.900,0.0,3.7624,2.1931,1.7924,-6.026,-1.887,1.0,41,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
144,4461,544.0,3581245,3581267,100,148,25,23,16061.0,127.0,1686,sim,0,-154.0,7.040.087.748.530.320,6.311,4.394,5.454,71,0.48,9.565,4.287.457.495.601.540,7.065.865.399.790.820,,2.1703,1.0792,1.3424,4.545,-1.522,4.366,91,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
145,482,490.0,11430396,11430416,100,81,15,-194,8709.0,119.0,1656,Sim,Não,100.0,8.220.322.370.985.670,5.821,4.938,0.4,48,5.333,1.0,2.345.468.615.331.930,2.345.468.615.331.930,1.0,1.9085,9.031,1.301,0.6,,2.792,99,TRUE,FALSE,FALSE,FALSE,não,FALSE,Não
146,971,980.0,74495,-166,100,148,19,24,16771.0,133.0,1362,Não,sim,175.0,6.468.038.686.360.470,5.609,3.148,375,66,4.737,1.0,-3.710.852.132.634.240,-3.710.852.132.634.240,1.0,2.1703,9.542,1.3802,625,-1.147,3.601,101,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
147,-11,621.0,850713,850745,100,282,-229,33,33577.0,159.0,1688,Sim,não,70.0,9.701.231.644.378.680,7.156,4.816,5.313,101,4.595,9.697,-3.961.369.839.252.820,-3.961.369.839.252.820,1.0,2.4502,1.2305,1.5051,4.688,-698,8.336,61,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
148,354,370.0,409908,409918,100,116,19,10,12174.0,126.0,1360,Não,Sim,40.0,8.760.141.682.166.350,5.206,275,625,118,8.421,1.0,15.658.246.968.506.900,15.658.246.968.506.900,0.0,2.0645,1.2041,1.0,-375,-1.801,2.792,82,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
149,41,202.0,-20,920489,100,5993,214,130,589956.0,132.0,1358,Não,sim,40.0,900.365.793.437.206,604,3.996,3.851,1.186,7.523,4.769,8.909.540.196.995.580,1.089.095.401.969.950,0.0,3.7776,2.2068,1.7924,-6.149,-2.309,1.0,132,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
150,39,195.0,1810559,1810727,100,-206,591,367,,141.0,1400,Não,sim,40.0,7.748.457.052.824.450,557,5.493,9.286,1.114,264,4.578,7.514.785.510.376.290,1.075.147.855.103.760,1.0,4.0724,2.1931,2.2253,714,-993,1.0,27,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
151,-11,975.0,1219062,-166,100,79,17,15,10188.0,149.0,1682,Sim,Não,143.0,9.174.697.132.280.320,8.407,4.733,6.667,6,5.882,1.0,1.039.344.628.490.920,1.039.344.628.490.920,1.0,1.8976,1.0,1.1761,3.333,75,266,115,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
152,1275,196.0,2289914,2290079,100,9518,-229,453,1084425.0,141.0,1402,Não,,-154.0,9.177.351.101.729.160,585,6.278,9.394,1.106,2.086,3.642,-20.400.741.647.354.700,7.959.925.835.264.520,1.0,3.9785,2.1903,2.2175,606,-1.099,1.0,1064,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
153,-11,228.0,2150440,2150452,100,106,12,13,12235.0,124.0,1387,Não,sim,40.0,7.835.351.303.628.190,3.115,2.639,1.0,87,1.0,9.231,6.967.610.914.830.100,6.967.610.914.830.100,0.5,2.0253,1.0792,1.0792,0.0,-983,2.583,107,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
154,977,981.0,1311529,1311535,100,12,5,6,1563.0,143.0,1358,Não,sim,50.0,6.850.996.064.334.470,5.552,0.5,6.667,3,0.8,1.0,8.792.174.198.960.430,8.792.174.198.960.430,1.0,1.0792,6.021,7.782,3.333,176,1.353,125,FALSE,FALSE,FALSE,TRUE,Não,FALSE,Não
155,-11,272.0,-20,244067,100,235,36,22,29911.0,142.0,1360,Não,Sim,40.0,8.435.208.362.987.010,3.632,5.053,0.76,184,6.944,8.636,-21.430.542.540.791.000,-21.430.542.540.791.000,0.0,2.3711,1.3979,1.2787,-0.24,-56,7.598,793,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
156,309,322.0,1314894,1314902,100,61,14,10,6886.0,123.0,1623,Sim,Não,100.0,7.873.474.558.702.260,3.808,4.135,6.154,8,9.286,0.8,559.732.353.343.427,559.732.353.343.427,0.0,1.7853,1.1139,9.031,-3.846,-1.181,2.105,102,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
157,532,542.0,3706296,3706306,100,66,14,10,7519.0,132.0,1646,sim,Não,80.0,9.852.550.316.099.670,6.464,0.34,1.0,61,7.143,1.0,14.214.987.627.353.600,14.214.987.627.353.600,0.5,1.8195,1.0,1.0,0.0,-0.11,2.061,97,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
158,27,36.0,2457919,2457943,100,145,19,26,14997.0,117.0,1356,Sim,não,70.0,8.050.632.074.949.770,398,3.287,375,66,4.737,9.231,6.426.089.508.392.050,-35.739.104.916.079.400,1.0,2.1614,9.542,1.3802,625,-192,3.601,91,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
159,612,622.0,19594729,2237099,100,87,15,15,10024.0,127.0,1364,não,sim,100.0,810.645.441.032.767,8.974,0.42,6.667,73,6.667,1.0,-19.918.143.874.757.300,-21.532.596.032.869.400,1.0,1.9395,1.0,1.1761,3.333,-999,266,106,FALSE,FALSE,FALSE,0,sim,FALSE,Não
160,37,261.0,652969,653195,100,18517,1021,696,2230510.0,150.0,1398,não,Sim,40.0,8.806.979.866.110.330,529,6.342,9.912,1.602,2.194,3.247,-29.240.450.106.819.600,7.075.954.989.318.030,1.0,4.2676,2.3503,2.3541,88,-589,1.0,25,FALSE,FALSE,TRUE,0,Não,FALSE,Não
161,856,871.0,531684,531693,100,54,23,16,7145.0,143.0,1362,não,Sim,40.0,8.003.275.688.034.120,721,0.6,0.6,11,6.522,5.625,2.361.253.811.227.350,2.361.253.811.227.350,0.0,1.7324,1.1761,9.542,-0.4,337,2.469,125,nao,FALSE,FALSE,FALSE,Não,FALSE,Sim
